ip_address,is_reachable,is_vulnerable,is_infected
86.2.90.51,Y,Y,N
86.2.96.145,Y,Y,N
86.2.98.196,N,N,N
86.2.104.169,N,N,N
86.2.116.1,N,N,N
86.2.118.86,Y,N,N
86.2.121.149,Y,Y,N
86.2.123.193,Y,Y,N
86.2.130.16,Y,Y,N
86.2.134.1,Y,Y,N
86.2.136.32,Y,Y,N
86.2.152.138,N,N,N
86.2.157.211,Y,Y,N
86.2.165.59,Y,N,N
86.2.168.3,Y,Y,N
86.2.168.249,Y,Y,N
86.2.176.154,N,N,N
86.2.183.29,N,N,N
86.2.184.144,N,N,N
86.2.185.178,Y,N,N
86.2.191.161,Y,N,N
86.2.191.196,Y,Y,N
86.2.194.23,Y,Y,N
86.2.195.113,N,N,N
86.2.201.138,Y,Y,N
86.2.202.235,Y,Y,N
86.2.211.165,Y,Y,N
86.2.211.224,Y,Y,N
86.2.220.188,Y,Y,N
86.2.221.151,Y,Y,N
86.2.221.152,Y,N,N
86.2.223.100,Y,N,N
86.2.226.101,Y,Y,N
86.2.227.143,Y,N,N
86.2.230.112,Y,N,N
86.2.230.210,Y,Y,N
86.2.230.213,Y,N,N
86.2.231.191,Y,N,N
86.2.233.49,Y,Y,N
86.2.233.148,Y,Y,N
86.2.235.45,Y,Y,N
86.2.245.212,N,N,N
86.2.248.54,N,N,N
86.2.249.146,Y,Y,N
87.1.5.230,Y,Y,N
87.1.7.148,N,N,N
87.1.13.74,Y,Y,N
87.1.14.252,Y,Y,N
87.1.18.171,Y,Y,N
87.1.19.219,Y,N,N
87.1.22.81,Y,Y,N
87.1.28.137,Y,Y,N
87.1.28.168,Y,N,N
87.1.31.1,Y,N,N
87.1.41.222,Y,N,N
87.1.50.46,Y,Y,N
87.1.57.153,Y,Y,N
87.1.61.80,Y,Y,N
87.1.62.158,Y,Y,N
87.1.67.242,Y,Y,N
87.1.70.139,Y,Y,N
87.1.72.129,Y,Y,N
87.1.72.233,Y,N,N
87.1.76.3,Y,Y,N
87.1.88.233,Y,N,N
87.1.90.222,N,N,N
87.1.92.107,Y,N,N
87.1.101.28,Y,Y,N
87.1.103.147,Y,Y,N
87.1.107.163,Y,Y,N
87.1.113.53,Y,Y,N
87.1.113.68,Y,Y,N
87.1.115.61,Y,Y,N
87.1.127.38,Y,Y,N
87.1.131.110,N,N,N
87.1.135.141,N,N,N
87.1.137.81,Y,Y,N
87.1.143.173,Y,Y,N
87.1.149.205,Y,Y,N
87.1.154.178,N,N,N
87.1.162.245,Y,Y,N
87.1.168.55,Y,N,N
87.1.181.81,Y,Y,N
87.1.181.154,Y,Y,N
87.1.182.69,Y,Y,N
87.1.183.188,Y,Y,N
87.1.191.127,N,N,N
87.1.192.210,Y,Y,N
87.1.195.120,Y,Y,N
87.1.196.164,Y,Y,N
87.1.203.163,Y,N,N
87.1.203.193,Y,N,N
87.1.207.150,N,N,N
87.1.211.242,Y,N,N
87.1.218.241,Y,Y,N
87.1.219.77,Y,N,N
87.1.220.156,N,N,N
87.1.225.196,Y,Y,N
87.1.234.105,Y,N,N
87.1.236.193,Y,Y,N
87.1.240.146,Y,Y,N
87.1.241.63,N,N,N
87.1.242.71,Y,Y,N
87.1.245.99,Y,Y,N
87.1.245.252,Y,N,N
87.1.249.117,Y,Y,N
87.1.251.191,Y,Y,N
87.2.5.64,Y,Y,N
87.2.13.216,Y,Y,N
87.2.19.3,Y,Y,N
87.2.23.149,Y,Y,N
87.2.36.225,N,N,N
87.2.40.10,Y,N,N
87.2.51.246,Y,N,N
87.2.54.166,Y,Y,N
87.2.55.15,Y,N,N
87.2.56.52,Y,N,N
87.2.58.9,Y,Y,N
87.2.65.246,Y,N,N
87.2.80.233,Y,Y,N
87.2.84.228,Y,Y,N
87.2.87.54,Y,N,N
87.2.88.136,Y,Y,N
87.2.99.240,Y,Y,N
87.2.101.14,N,N,N
87.2.101.93,Y,Y,N
87.2.103.3,Y,Y,N
87.2.103.45,Y,Y,N
87.2.104.96,Y,Y,N
87.2.106.184,Y,Y,N
87.2.111.147,Y,Y,N
87.2.114.19,Y,Y,N
87.2.119.58,Y,N,N
87.2.122.236,Y,N,N
87.2.123.88,Y,Y,N
87.2.136.215,Y,N,N
87.2.137.234,Y,N,N
87.2.141.227,Y,Y,N
87.2.142.123,N,N,N
87.2.148.249,N,N,N
87.2.153.207,Y,Y,N
87.2.155.164,Y,Y,N
87.2.168.72,Y,Y,N
87.2.168.117,Y,Y,N
87.2.174.245,Y,Y,N
87.2.199.173,Y,Y,N
87.2.207.56,Y,Y,N
87.2.219.17,Y,Y,N
87.2.219.124,N,N,N
87.2.220.22,Y,N,N
87.2.220.30,Y,Y,N
87.2.221.2,Y,Y,N
87.2.223.31,N,N,N
87.2.223.145,Y,N,N
87.2.228.80,N,N,N
87.2.244.39,Y,Y,N
87.2.248.170,Y,N,N
87.2.249.241,Y,Y,N
87.2.253.106,Y,Y,N
87.2.253.164,Y,Y,N
88.1.2.223,Y,Y,N
88.1.6.253,Y,Y,N
88.1.16.232,N,N,N
88.1.18.20,N,N,N
88.1.18.34,Y,Y,N
88.1.21.143,Y,Y,N
88.1.22.27,Y,Y,N
88.1.22.42,Y,Y,N
88.1.26.190,Y,Y,N
88.1.26.252,Y,Y,N
88.1.29.116,Y,N,N
88.1.31.40,Y,N,N
88.1.31.219,Y,Y,N
88.1.32.36,Y,Y,N
88.1.42.2,Y,Y,N
88.1.43.9,Y,Y,N
88.1.46.154,Y,N,N
88.1.54.90,Y,Y,N
88.1.61.216,Y,N,N
88.1.64.176,Y,N,N
88.1.68.223,N,N,N
88.1.74.29,Y,Y,N
88.1.75.39,Y,N,N
88.1.80.220,Y,N,N
88.1.89.242,Y,Y,N
88.1.99.107,N,N,N
88.1.100.18,N,N,N
88.1.102.244,Y,Y,N
88.1.103.244,N,N,N
88.1.110.65,Y,N,N
88.1.113.15,Y,N,N
88.1.114.124,N,N,N
88.1.115.209,Y,Y,N
88.1.117.107,N,N,N
88.1.121.232,Y,N,N
88.1.122.246,Y,N,N
88.1.123.190,Y,Y,N
88.1.124.49,N,N,N
88.1.129.199,Y,Y,N
88.1.130.61,N,N,N
88.1.130.226,Y,Y,N
88.1.131.53,N,N,N
88.1.133.177,Y,Y,N
88.1.134.3,Y,Y,N
88.1.135.30,Y,N,N
88.1.142.39,N,N,N
88.1.145.254,Y,Y,N
88.1.150.129,Y,Y,N
88.1.153.8,N,N,N
88.1.156.196,Y,N,N
88.1.157.46,Y,N,N
88.1.158.54,Y,N,N
88.1.162.254,N,N,N
88.1.163.108,Y,Y,N
88.1.165.188,Y,N,N
88.1.169.34,Y,Y,N
88.1.174.248,Y,Y,N
88.1.195.186,N,N,N
88.1.196.6,N,N,N
88.1.200.149,Y,Y,N
88.1.201.64,N,N,N
88.1.214.133,N,N,N
88.1.217.14,Y,Y,N
88.1.220.135,Y,N,N
88.1.220.248,N,N,N
88.1.225.137,Y,Y,N
88.1.237.141,N,N,N
88.1.238.209,N,N,N
88.1.247.119,Y,Y,N
88.1.248.237,Y,Y,N
88.2.1.139,Y,Y,N
88.2.5.72,Y,N,N
88.2.16.91,Y,N,N
88.2.17.116,Y,Y,N
88.2.26.213,Y,N,N
88.2.28.97,Y,Y,N
88.2.30.210,Y,Y,N
88.2.31.201,Y,Y,N
88.2.34.94,Y,Y,N
88.2.41.184,Y,Y,N
88.2.41.200,Y,Y,N
88.2.42.135,Y,N,N
88.2.44.118,Y,Y,N
88.2.46.60,Y,Y,N
88.2.49.48,N,N,N
88.2.51.51,Y,Y,N
88.2.64.153,Y,Y,N
88.2.64.202,N,N,N
88.2.68.140,Y,Y,N
88.2.75.4,Y,N,N
88.2.79.57,Y,Y,N
88.2.83.139,Y,Y,N
88.2.88.25,N,N,N
88.2.89.160,N,N,N
88.2.94.161,Y,N,N
88.2.94.211,N,N,N
88.2.106.66,Y,Y,N
88.2.110.71,Y,Y,N
88.2.114.217,Y,Y,N
88.2.118.191,Y,Y,N
88.2.123.196,Y,Y,N
88.2.129.161,Y,Y,N
88.2.133.231,Y,N,N
88.2.138.132,Y,Y,N
88.2.139.57,Y,Y,N
88.2.142.80,Y,Y,N
88.2.147.85,N,N,N
88.2.161.36,Y,N,N
88.2.163.198,Y,Y,N
88.2.167.113,Y,N,N
88.2.171.118,Y,Y,N
88.2.181.133,Y,N,N
88.2.182.126,Y,Y,N
88.2.185.195,Y,Y,N
88.2.198.168,Y,N,N
88.2.199.214,N,N,N
88.2.206.170,Y,Y,N
88.2.208.201,Y,Y,N
88.2.213.235,Y,Y,N
88.2.222.213,Y,N,N
88.2.229.141,Y,N,N
88.2.235.64,N,N,N
88.2.236.240,Y,N,N
88.2.239.29,Y,Y,N
88.2.241.52,Y,Y,N
88.2.245.71,Y,Y,N
88.2.251.66,Y,Y,N
88.2.251.253,Y,N,N
88.2.252.37,N,N,N
88.2.253.111,Y,Y,N
89.1.1.182,N,N,N
89.1.2.108,Y,N,N
89.1.3.8,Y,Y,N
89.1.9.5,Y,Y,N
89.1.21.66,Y,Y,N
89.1.25.129,Y,Y,N
89.1.25.157,Y,Y,N
89.1.30.229,N,N,N
89.1.32.147,N,N,N
89.1.32.178,Y,Y,N
89.1.33.134,Y,Y,N
89.1.43.43,Y,N,N
89.1.49.75,Y,N,N
89.1.51.229,Y,Y,N
89.1.55.60,Y,N,N
89.1.60.93,N,N,N
89.1.68.4,Y,Y,N
89.1.68.140,Y,Y,N
89.1.72.57,Y,Y,N
89.1.77.118,Y,Y,N
89.1.77.195,Y,Y,N
89.1.87.66,N,N,N
89.1.99.8,Y,N,N
89.1.102.151,Y,Y,N
89.1.107.244,Y,N,N
89.1.109.69,N,N,N
89.1.110.143,N,N,N
89.1.113.69,N,N,N
89.1.113.166,Y,Y,N
89.1.116.216,Y,Y,N
89.1.119.210,Y,Y,N
89.1.121.163,Y,N,N
89.1.131.219,N,N,N
89.1.132.187,Y,Y,N
89.1.139.87,Y,Y,N
89.1.141.13,Y,Y,N
89.1.161.250,Y,Y,N
89.1.164.7,Y,Y,N
89.1.164.179,Y,Y,N
89.1.169.103,Y,Y,N
89.1.170.197,Y,N,N
89.1.176.166,Y,Y,N
89.1.179.69,Y,Y,N
89.1.181.219,Y,N,N
89.1.183.239,Y,Y,N
89.1.190.196,Y,Y,N
89.1.199.225,Y,Y,N
89.1.203.242,N,N,N
89.1.208.204,Y,N,N
89.1.215.11,N,N,N
89.1.218.223,Y,N,N
89.1.223.61,Y,N,N
89.1.226.97,Y,Y,N
89.1.237.102,N,N,N
89.1.237.191,N,N,N
89.1.238.35,Y,N,N
89.1.246.32,Y,Y,N
89.1.247.47,Y,Y,N
89.1.250.179,Y,Y,N
89.1.252.12,Y,N,N
89.1.254.112,Y,N,N
89.2.1.19,N,N,N
89.2.15.173,Y,Y,N
89.2.25.29,Y,N,N
89.2.25.113,Y,N,N
89.2.28.122,Y,Y,N
89.2.28.181,Y,Y,N
89.2.34.227,Y,Y,N
89.2.35.244,Y,Y,N
89.2.37.68,Y,Y,N
89.2.38.145,Y,Y,N
89.2.40.42,Y,Y,N
89.2.42.81,Y,N,N
89.2.44.234,Y,Y,N
89.2.45.214,Y,N,N
89.2.46.48,N,N,N
89.2.57.59,Y,Y,N
89.2.58.160,Y,N,N
89.2.58.237,Y,Y,N
89.2.60.121,Y,Y,N
89.2.61.109,Y,Y,N
89.2.75.52,Y,N,N
89.2.79.142,Y,Y,N
89.2.80.10,Y,Y,N
89.2.80.240,Y,Y,N
89.2.82.143,Y,Y,N
89.2.86.20,Y,Y,N
89.2.87.18,Y,Y,N
89.2.90.145,Y,N,N
89.2.95.195,Y,Y,N
89.2.96.231,Y,Y,N
89.2.98.26,N,N,N
89.2.103.74,Y,Y,N
89.2.120.99,N,N,N
89.2.120.154,Y,Y,N
89.2.122.110,Y,Y,N
89.2.123.215,Y,Y,N
89.2.124.62,Y,Y,N
89.2.125.146,Y,Y,N
89.2.128.118,Y,Y,N
89.2.130.176,Y,Y,N
89.2.131.159,Y,Y,N
89.2.135.70,Y,Y,N
89.2.140.107,Y,N,N
89.2.144.54,Y,N,N
89.2.144.198,Y,Y,N
89.2.144.202,Y,Y,N
89.2.147.94,N,N,N
89.2.151.88,N,N,N
89.2.156.31,N,N,N
89.2.156.129,N,N,N
89.2.163.22,Y,Y,N
89.2.164.41,Y,N,N
89.2.166.118,N,N,N
89.2.177.223,Y,Y,N
89.2.177.242,Y,Y,N
89.2.178.63,Y,Y,N
89.2.181.87,Y,N,N
89.2.193.50,Y,N,N
89.2.195.65,Y,Y,N
89.2.197.9,Y,Y,N
89.2.197.191,Y,Y,N
89.2.208.247,N,N,N
89.2.219.220,Y,Y,N
89.2.223.81,Y,Y,N
89.2.224.100,Y,Y,N
89.2.226.11,Y,Y,N
89.2.228.225,Y,Y,N
89.2.236.77,Y,N,N
89.2.236.223,Y,N,N
89.2.246.243,Y,Y,N
89.2.252.245,N,N,N
90.1.2.206,Y,Y,N
90.1.7.131,Y,Y,N
90.1.8.250,Y,Y,N
90.1.9.202,Y,Y,N
90.1.13.108,Y,Y,N
90.1.20.135,Y,Y,N
90.1.22.47,Y,Y,N
90.1.39.12,Y,Y,N
90.1.39.79,N,N,N
90.1.40.126,Y,N,N
90.1.42.200,Y,Y,N
90.1.45.224,Y,Y,N
90.1.46.151,Y,Y,N
90.1.48.170,Y,N,N
90.1.48.232,Y,Y,N
90.1.54.24,Y,N,N
90.1.57.26,N,N,N
90.1.57.43,Y,N,N
90.1.58.165,Y,Y,N
90.1.60.234,Y,Y,N
90.1.61.8,N,N,N
90.1.65.46,Y,N,N
90.1.69.138,Y,Y,N
90.1.77.124,Y,Y,N
90.1.79.53,Y,Y,N
90.1.80.28,Y,N,N
90.1.81.26,Y,N,N
90.1.90.210,N,N,N
90.1.92.248,Y,N,N
90.1.93.249,Y,Y,N
90.1.104.239,Y,Y,N
90.1.107.137,Y,Y,N
90.1.108.174,N,N,N
90.1.108.208,N,N,N
90.1.110.78,Y,Y,N
90.1.114.75,Y,Y,N
90.1.115.224,Y,Y,N
90.1.117.111,Y,N,N
90.1.123.191,N,N,N
90.1.124.163,N,N,N
90.1.129.210,Y,Y,N
90.1.141.45,Y,Y,N
90.1.142.215,Y,N,N
90.1.143.137,N,N,N
90.1.143.154,Y,Y,N
90.1.144.63,N,N,N
90.1.147.63,Y,Y,N
90.1.160.243,Y,Y,N
90.1.172.147,Y,Y,N
90.1.177.2,Y,Y,N
90.1.178.148,N,N,N
90.1.182.106,Y,N,N
90.1.185.138,Y,Y,N
90.1.193.46,Y,Y,N
90.1.194.5,Y,Y,N
90.1.199.180,Y,N,N
90.1.200.184,N,N,N
90.1.201.179,N,N,N
90.1.203.67,Y,Y,N
90.1.207.21,Y,N,N
90.1.217.92,Y,Y,N
90.1.220.194,Y,N,N
90.1.221.107,Y,N,N
90.1.230.78,Y,Y,N
90.1.232.7,N,N,N
90.1.236.78,N,N,N
90.1.242.217,Y,Y,N
90.1.246.41,Y,Y,N
90.1.247.235,Y,Y,N
90.1.251.86,Y,Y,N
90.2.2.48,Y,Y,N
90.2.6.16,N,N,N
90.2.7.164,Y,N,N
90.2.11.103,Y,Y,N
90.2.14.210,Y,Y,N
90.2.18.122,Y,Y,N
90.2.20.251,Y,Y,N
90.2.23.6,Y,Y,N
90.2.29.130,Y,Y,N
90.2.32.59,Y,Y,N
90.2.38.160,Y,Y,N
90.2.40.78,Y,Y,N
90.2.40.247,Y,N,N
90.2.41.217,N,N,N
90.2.47.144,Y,Y,N
90.2.52.172,N,N,N
90.2.57.187,Y,Y,N
90.2.59.241,Y,N,N
90.2.72.77,Y,Y,N
90.2.76.25,Y,Y,N
90.2.79.70,N,N,N
90.2.84.197,Y,N,N
90.2.94.25,Y,Y,N
90.2.95.219,Y,N,N
90.2.97.63,Y,Y,N
90.2.108.14,Y,N,N
90.2.109.180,Y,Y,N
90.2.111.188,Y,Y,N
90.2.115.34,Y,N,N
90.2.119.20,Y,N,N
90.2.123.30,Y,Y,N
90.2.128.176,N,N,N
90.2.134.35,Y,N,N
90.2.138.240,Y,Y,N
90.2.151.127,Y,Y,N
90.2.157.144,Y,Y,N
90.2.162.215,Y,N,N
90.2.176.30,Y,N,N
90.2.182.212,Y,N,N
90.2.185.119,N,N,N
90.2.187.7,Y,Y,N
90.2.194.150,Y,Y,N
90.2.195.70,Y,N,N
90.2.196.64,Y,Y,N
90.2.198.80,N,N,N
90.2.198.117,Y,Y,N
90.2.202.34,Y,N,N
90.2.202.177,N,N,N
90.2.206.254,N,N,N
90.2.210.42,N,N,N
90.2.212.77,N,N,N
90.2.221.203,Y,N,N
90.2.225.234,N,N,N
90.2.228.64,Y,N,N
90.2.231.179,Y,Y,N
90.2.232.250,Y,Y,N
90.2.233.93,Y,Y,N
90.2.243.128,Y,Y,N
90.2.245.16,N,N,N
90.2.245.169,N,N,N
90.2.245.197,Y,N,N
90.2.246.108,Y,Y,N
90.2.247.168,Y,Y,N
91.1.1.197,Y,Y,N
91.1.4.72,Y,Y,N
91.1.5.77,Y,Y,N
91.1.6.183,Y,N,N
91.1.10.86,Y,Y,N
91.1.12.130,Y,Y,N
91.1.14.200,Y,Y,N
91.1.16.149,N,N,N
91.1.17.41,Y,Y,N
91.1.18.208,N,N,N
91.1.21.201,N,N,N
91.1.22.121,Y,Y,N
91.1.25.25,Y,Y,N
91.1.27.18,Y,N,N
91.1.31.58,Y,Y,N
91.1.34.9,N,N,N
91.1.37.104,Y,Y,N
91.1.39.36,N,N,N
91.1.41.18,Y,Y,N
91.1.45.25,N,N,N
91.1.53.43,Y,N,N
91.1.59.48,Y,N,N
91.1.69.228,Y,N,N
91.1.72.196,Y,N,N
91.1.74.39,N,N,N
91.1.74.172,Y,N,N
91.1.79.123,Y,N,N
91.1.85.140,Y,Y,N
91.1.88.128,Y,Y,N
91.1.95.166,Y,N,N
91.1.99.17,Y,Y,N
91.1.99.226,Y,Y,N
91.1.100.15,Y,N,N
91.1.101.21,Y,N,N
91.1.103.143,Y,Y,N
91.1.108.101,Y,Y,N
91.1.111.92,Y,Y,N
91.1.123.179,Y,N,N
91.1.140.227,N,N,N
91.1.142.247,Y,N,N
91.1.145.182,Y,Y,N
91.1.146.80,Y,Y,N
91.1.147.138,N,N,N
91.1.148.64,Y,Y,N
91.1.156.64,Y,Y,N
91.1.157.79,Y,Y,N
91.1.169.70,Y,Y,N
91.1.174.52,Y,N,N
91.1.178.252,Y,N,N
91.1.179.31,Y,Y,N
91.1.186.62,Y,Y,N
91.1.192.251,N,N,N
91.1.193.242,Y,N,N
91.1.195.5,Y,N,N
91.1.197.88,Y,Y,N
91.1.207.226,Y,N,N
91.1.208.175,N,N,N
91.1.209.17,Y,N,N
91.1.212.224,Y,Y,N
91.1.216.231,Y,Y,N
91.1.218.118,Y,Y,N
91.1.226.41,N,N,N
91.1.231.201,Y,Y,N
91.1.235.250,Y,Y,N
91.1.237.237,Y,Y,N
91.1.240.89,Y,N,N
91.1.246.139,N,N,N
91.1.248.53,Y,Y,N
91.1.249.56,Y,Y,N
91.1.252.62,Y,N,N
91.1.253.227,Y,N,N
91.2.2.147,N,N,N
91.2.5.49,Y,Y,N
91.2.9.48,N,N,N
91.2.11.114,Y,Y,N
91.2.11.201,Y,N,N
91.2.14.31,Y,Y,N
91.2.14.73,N,N,N
91.2.14.182,Y,N,N
91.2.15.245,Y,N,N
91.2.16.208,Y,Y,N
91.2.18.198,N,N,N
91.2.28.61,Y,N,N
91.2.32.193,Y,N,N
91.2.37.59,Y,Y,N
91.2.43.244,Y,Y,N
91.2.45.145,N,N,N
91.2.53.172,Y,N,N
91.2.57.46,N,N,N
91.2.57.205,Y,N,N
91.2.63.214,Y,Y,N
91.2.68.233,Y,N,N
91.2.71.97,Y,Y,N
91.2.74.155,Y,Y,N
91.2.78.79,Y,Y,N
91.2.80.214,Y,Y,N
91.2.96.31,Y,Y,N
91.2.100.82,Y,Y,N
91.2.100.244,Y,Y,N
91.2.102.229,Y,N,N
91.2.105.93,Y,Y,N
91.2.110.27,Y,N,N
91.2.111.156,Y,Y,N
91.2.114.155,Y,Y,N
91.2.132.86,Y,Y,N
91.2.134.243,Y,Y,N
91.2.135.75,Y,Y,N
91.2.139.216,Y,N,N
91.2.142.128,Y,N,N
91.2.146.19,Y,Y,N
91.2.152.84,N,N,N
91.2.152.213,Y,N,N
91.2.153.105,Y,Y,N
91.2.153.230,Y,N,N
91.2.156.57,Y,Y,N
91.2.160.93,Y,N,N
91.2.160.178,Y,Y,N
91.2.161.232,Y,Y,N
91.2.161.241,N,N,N
91.2.170.41,Y,Y,N
91.2.179.147,N,N,N
91.2.184.57,N,N,N
91.2.187.38,Y,N,N
91.2.187.188,Y,Y,N
91.2.198.96,N,N,N
91.2.202.30,N,N,N
91.2.202.180,N,N,N
91.2.204.123,Y,Y,N
91.2.217.129,Y,N,N
91.2.218.167,Y,Y,N
91.2.229.77,Y,Y,N
91.2.239.151,Y,Y,N
91.2.242.71,Y,Y,N
91.2.242.99,Y,N,N
91.2.246.206,Y,N,N
91.2.247.148,N,N,N
91.2.250.37,Y,Y,N
91.2.250.67,Y,Y,N
91.2.250.81,Y,Y,N
92.1.5.5,Y,N,N
92.1.6.73,Y,Y,N
92.1.6.172,N,N,N
92.1.8.253,Y,Y,N
92.1.13.156,Y,Y,N
92.1.14.147,Y,N,N
92.1.14.185,Y,N,N
92.1.15.118,Y,N,N
92.1.26.6,Y,Y,N
92.1.26.74,Y,N,N
92.1.28.239,Y,N,N
92.1.30.17,Y,Y,N
92.1.30.227,Y,Y,N
92.1.35.18,N,N,N
92.1.35.246,Y,N,N
92.1.37.11,Y,N,N
92.1.38.107,Y,Y,N
92.1.39.80,Y,N,N
92.1.44.6,Y,Y,N
92.1.53.225,N,N,N
92.1.54.148,N,N,N
92.1.55.181,Y,N,N
92.1.56.64,Y,Y,N
92.1.64.108,Y,Y,N
92.1.69.139,Y,Y,N
92.1.75.58,Y,Y,N
92.1.83.224,Y,N,N
92.1.89.74,Y,Y,N
92.1.92.108,Y,Y,N
92.1.100.127,Y,Y,N
92.1.103.36,Y,Y,N
92.1.106.41,Y,Y,N
92.1.122.94,Y,N,N
92.1.122.208,Y,Y,N
92.1.132.177,N,N,N
92.1.133.95,Y,Y,N
92.1.135.15,Y,Y,N
92.1.142.117,Y,N,N
92.1.145.208,N,N,N
92.1.149.20,N,N,N
92.1.150.58,Y,Y,N
92.1.157.229,Y,Y,N
92.1.163.110,Y,Y,N
92.1.169.247,N,N,N
92.1.185.117,Y,N,N
92.1.187.88,Y,Y,N
92.1.197.45,Y,Y,N
92.1.222.126,Y,Y,N
92.1.228.91,N,N,N
92.1.230.114,Y,Y,N
92.1.235.6,Y,Y,N
92.1.237.76,Y,Y,N
92.1.239.2,N,N,N
92.1.239.180,Y,Y,N
92.1.240.14,Y,Y,N
92.1.242.188,N,N,N
92.1.244.28,Y,Y,N
92.1.247.110,Y,Y,N
92.1.250.117,Y,Y,N
92.2.1.230,N,N,N
92.2.5.115,Y,Y,N
92.2.6.121,Y,N,N
92.2.9.128,N,N,N
92.2.17.69,Y,Y,N
92.2.22.232,N,N,N
92.2.23.87,N,N,N
92.2.34.27,N,N,N
92.2.35.214,Y,Y,N
92.2.37.6,N,N,N
92.2.37.106,N,N,N
92.2.40.233,Y,Y,N
92.2.46.65,Y,Y,N
92.2.51.169,N,N,N
92.2.52.113,N,N,N
92.2.52.238,Y,Y,N
92.2.53.154,Y,Y,N
92.2.57.170,Y,Y,N
92.2.58.103,Y,Y,N
92.2.59.145,Y,Y,N
92.2.61.23,Y,Y,N
92.2.62.20,Y,Y,N
92.2.65.102,Y,Y,N
92.2.66.7,Y,Y,N
92.2.66.158,Y,Y,N
92.2.67.250,Y,Y,N
92.2.68.52,Y,Y,N
92.2.69.107,Y,Y,N
92.2.69.147,Y,Y,N
92.2.75.228,Y,Y,N
92.2.90.117,Y,Y,N
92.2.92.106,N,N,N
92.2.95.146,N,N,N
92.2.95.190,Y,N,N
92.2.96.95,Y,Y,N
92.2.99.27,Y,Y,N
92.2.103.36,Y,Y,N
92.2.103.208,Y,N,N
92.2.104.32,Y,Y,N
92.2.109.253,Y,Y,N
92.2.120.82,Y,Y,N
92.2.129.220,N,N,N
92.2.141.101,Y,N,N
92.2.143.83,N,N,N
92.2.150.141,N,N,N
92.2.152.224,N,N,N
92.2.153.174,Y,Y,N
92.2.155.119,Y,Y,N
92.2.158.22,N,N,N
92.2.162.94,Y,N,N
92.2.171.9,Y,N,N
92.2.190.57,Y,Y,N
92.2.191.192,Y,Y,N
92.2.200.117,Y,N,N
92.2.203.55,N,N,N
92.2.209.160,Y,N,N
92.2.213.121,Y,N,N
92.2.217.154,Y,N,N
92.2.219.207,Y,Y,N
92.2.222.208,Y,Y,N
92.2.224.21,Y,Y,N
92.2.224.162,Y,N,N
92.2.231.64,N,N,N
92.2.231.172,Y,N,N
92.2.235.237,Y,N,N
92.2.236.136,Y,Y,N
92.2.238.194,Y,Y,N
92.2.249.210,N,N,N
92.2.252.187,Y,Y,N
93.1.1.207,Y,Y,N
93.1.14.224,Y,Y,N
93.1.15.151,Y,Y,N
93.1.16.25,Y,Y,N
93.1.17.151,Y,Y,N
93.1.17.204,Y,Y,N
93.1.18.146,N,N,N
93.1.22.15,Y,Y,N
93.1.24.65,Y,N,N
93.1.30.134,Y,Y,N
93.1.43.46,N,N,N
93.1.43.139,Y,Y,N
93.1.44.25,Y,Y,N
93.1.45.161,Y,N,N
93.1.46.76,Y,N,N
93.1.46.116,Y,Y,N
93.1.49.181,Y,Y,N
93.1.50.34,N,N,N
93.1.51.205,N,N,N
93.1.52.57,Y,Y,N
93.1.59.101,Y,Y,N
93.1.60.8,Y,Y,N
93.1.60.19,Y,Y,N
93.1.61.99,Y,Y,N
93.1.62.215,Y,N,N
93.1.62.216,Y,N,N
93.1.63.147,Y,Y,N
93.1.66.187,Y,Y,N
93.1.76.151,N,N,N
93.1.79.6,Y,N,N
93.1.81.241,Y,N,N
93.1.83.1,Y,Y,N
93.1.85.59,Y,N,N
93.1.90.47,N,N,N
93.1.94.165,Y,Y,N
93.1.97.61,Y,Y,N
93.1.111.21,Y,N,N
93.1.112.185,Y,Y,N
93.1.114.212,N,N,N
93.1.117.253,Y,Y,N
93.1.120.49,Y,Y,N
93.1.121.34,Y,N,N
93.1.123.21,Y,Y,N
93.1.123.80,Y,Y,N
93.1.124.211,Y,Y,N
93.1.126.73,Y,Y,N
93.1.126.101,Y,N,N
93.1.126.205,Y,Y,N
93.1.128.69,N,N,N
93.1.129.38,Y,Y,N
93.1.131.241,N,N,N
93.1.133.125,N,N,N
93.1.134.152,Y,Y,N
93.1.134.252,Y,N,N
93.1.140.31,Y,Y,N
93.1.143.60,Y,N,N
93.1.144.205,Y,Y,N
93.1.153.156,Y,Y,N
93.1.154.225,N,N,N
93.1.158.135,Y,Y,N
93.1.159.152,Y,N,N
93.1.168.66,Y,Y,N
93.1.169.249,Y,N,N
93.1.176.55,Y,N,N
93.1.178.64,Y,Y,N
93.1.178.113,Y,N,N
93.1.180.126,Y,N,N
93.1.184.144,Y,N,N
93.1.190.92,Y,Y,N
93.1.191.65,Y,Y,N
93.1.205.163,Y,Y,N
93.1.206.224,Y,N,N
93.1.209.83,N,N,N
93.1.214.88,Y,Y,N
93.1.223.240,Y,Y,N
93.1.225.215,N,N,N
93.1.231.223,Y,N,N
93.1.232.236,Y,Y,N
93.1.235.5,Y,Y,N
93.1.237.65,Y,Y,N
93.1.239.4,Y,Y,N
93.1.239.29,N,N,N
93.1.239.51,Y,Y,N
93.1.240.238,Y,Y,N
93.1.242.94,N,N,N
93.1.243.73,Y,Y,N
93.1.243.153,Y,Y,N
